:ID,:LABEL,namespace:string,species:float,involved_other:string,default:string,bel:string,name:string,involved_genes:string
19006,Activity,,10090.0,,,"act(complex(composite(p(MGI:""Il2ra""),p(MGI:""Il2rb""),p(MGI:""Il2rg"")),composite(p(MGI:""Jak1""),p(MGI:""Jak3""))))",,Il2rg;Il2ra;Il2rb;Jak3;Jak1
19007,Activity,,9606.0,,,"act(complex(p(HGNC:""DAG1""),p(HGNC:""DAG1"")))",,DAG1
19008,Activity,,9606.0,,,"act(p(HGNC:""CTSD""))",,CTSD
19009,Activity,,10116.0,,,"act(p(RGD:""Kit""))",,Kit
19010,Activity,,9606.0,,,"act(p(HGNC:""ADCY1""))",,ADCY1
19011,Activity,,10116.0,,,"act(p(RGD:""Rapgef5""))",,Rapgef5
19012,Activity,,9606.0,,cat,"act(p(HGNC:""ENTPD2""),ma(cat))",,ENTPD2
19013,Activity,,10116.0,,cat,"act(p(RGD:""Phospho1""),ma(cat))",,Phospho1
19014,Activity,,7227.0,,cat,"act(p(FLYBASE:""CG6910""),ma(cat))",,CG6910
19015,Activity,,10116.0,,,"act(complex(p(RGD:""Itgb1""),composite(p(RGD:""Itga4""),p(RGD:""Itga5""))))",,Itgb1;Itga4;Itga5
19016,Activity,,10090.0,,,"act(p(MGI:""Gsdmd""))",,Gsdmd
19017,Activity,,9606.0,,kin,"act(p(HGNC:""CSNK1A1""),ma(kin))",,CSNK1A1
19018,Activity,,10116.0,,,"act(p(RGD:""Cyp27b1""))",,Cyp27b1
19019,Activity,,9606.0,,,"act(p(HGNC:""VCAM1""))",,VCAM1
19020,Activity,,10090.0,,,"act(p(MGI:""Map4k2""))",,Map4k2
19021,Activity,,9606.0,,,"act(p(HGNC:""PLAAT3""))",,PLAAT3
19022,Activity,,10090.0,,,"act(complex(p(MGI:""Ripk1""),p(MGI:""Traf2"")))",,Traf2;Ripk1
19023,Activity,,7227.0,,cat,"act(p(FLYBASE:""CG12913""),ma(cat))",,CG12913
19024,Activity,,9606.0,,,"act(p(HGNC:""CEBPE""))",,CEBPE
19025,Activity,,10116.0,,,"act(complex(p(RGD:""Itga5""),p(RGD:""Itgb1"")))",,Itgb1;Itga5
19026,Activity,,,alpha-7-containing nAChR,,"act(complex(CONSO:""alpha-7-containing nAChR""))",,
19027,Activity,,10090.0,,cat,"act(p(MGI:""Ephx1""),ma(cat))",,Ephx1
19028,Activity,,9606.0,,cat,"act(p(HGNC:""HDDC3""),ma(cat))",,HDDC3
19029,Activity,,10116.0,,cat,"act(p(RGD:""Etnppl""),ma(cat))",,Etnppl
19030,Activity,,7227.0,,cat,"act(p(FLYBASE:""Pu""),ma(cat))",,Pu
19031,Activity,,10090.0,,,"act(p(MGI:""Camk2b""))",,Camk2b
19032,Activity,,10090.0,,,"act(p(MGI:""Cybb""))",,Cybb
19033,Activity,GO,9606.0,tubulin deacetylase activity,,"act(p(HGNC:""HDAC6""),ma(GO:""tubulin deacetylase activity""))",tubulin deacetylase activity,HDAC6
19034,Activity,,10116.0,,cat,"act(p(RGD:""Rpe""),ma(cat))",,Rpe
19035,Activity,,9606.0,,,"act(complex(p(HGNC:""CYBA""),p(HGNC:""NCF1""),p(HGNC:""NCF2""),p(HGNC:""NOX1""),composite(p(HGNC:""RAC1""),p(HGNC:""RAC2""),p(HGNC:""RAC3""))))",,NCF1;NCF2;RAC2;RAC3;CYBA;RAC1;NOX1
19036,Activity,,10090.0,,,"act(p(MGI:""Adrb3""))",,Adrb3
19037,Activity,,7227.0,,cat,"act(p(FLYBASE:""CG11134""),ma(cat))",,CG11134
19038,Activity,,10090.0,,cat,"act(p(MGI:""St6galnac5""),ma(cat))",,St6galnac5
19039,Activity,,9606.0,,,"act(p(HGNC:""PIK3CA""))",,PIK3CA
19040,Activity,,10090.0,,,"act(complex(p(MGI:""Irak1""),p(MGI:""Irak4"")))",,Irak1;Irak4
19041,Activity,,10116.0,,cat,"act(p(RGD:""St6galnac3""),ma(cat))",,St6galnac3
19042,Activity,,9606.0,,cat,"act(p(HGNC:""DSE""),ma(cat))",,DSE
19043,Activity,,10090.0,,,"act(p(MGI:""Ryr3""))",,Ryr3
19044,Activity,,9606.0,,cat,"act(p(HGNC:""AGK""),ma(cat))",,AGK
19045,Activity,,9606.0,,kin,"act(p(HGNC:""MARK4""),ma(kin))",,MARK4
19046,Activity,,10090.0,,,"act(p(MGI:""Map3k11""))",,Map3k11
19047,Activity,,9606.0,,,"act(p(HGNC:""CHAT""))",,CHAT
19048,Activity,,10116.0,,,"act(complex(composite(p(RGD:""Birc2""),p(RGD:""Birc3""),p(RGD:""Xiap"")),composite(p(RGD:""Rbck1""),p(RGD:""Rnf31""),p(RGD:""Sharpin""))))",,Sharpin;Birc3;Rbck1;Birc2;Xiap;Rnf31
19049,Activity,,9606.0,,,"act(p(HGNC:""MAP3K4""))",,MAP3K4
19050,Activity,,10090.0,,,"act(p(MGI:""Tyr""))",,Tyr
19051,Activity,,9606.0,,,"act(p(HGNC:""MCL1""))",,MCL1
19052,Activity,,10090.0,,,"act(p(MGI:""Vmp1""))",,Vmp1
19053,Activity,,9606.0,,,"act(p(HGNC:""BEX3""))",,BEX3
19054,Activity,,9606.0,,,"act(r(HGNC:""INSR""))",,INSR
19055,Activity,,10116.0,,,"act(p(RGD:""Slc6a3""))",,Slc6a3
19056,Activity,,9606.0,,,"act(p(HGNC:""CAMKK2""))",,CAMKK2
19057,Activity,,10090.0,,,"act(complex(p(MGI:""Egfr""),p(MGI:""Egfr"")))",,Egfr
19058,Activity,,9606.0,,,"act(p(HGNC:""TNFRSF13B""))",,TNFRSF13B
19059,Activity,,10116.0,,cat,"act(p(RGD:""Hoga1""),ma(cat))",,Hoga1
19060,Activity,,7227.0,,,"act(p(FLYBASE:""CG12279""))",,CG12279
19061,Activity,,9606.0,,,"act(p(HGNC:""SRSF2""))",,SRSF2
19062,Activity,,,Lymphatic Vessels,,"act(a(MESH:""Lymphatic Vessels""))",,
19063,Activity,,10116.0,,,"act(p(RGD:""Il17a""))",,Il17a
19064,Activity,,9606.0,,,"act(p(HGNC:""GLP1R""))",,GLP1R
19065,Activity,,10116.0,,cat,"act(p(RGD:""Slc27a5""),ma(cat))",,Slc27a5
19066,Activity,,9606.0,,cat,"act(p(HGNC:""TKFC""),ma(cat))",,TKFC
19067,Activity,,10090.0,,,"act(complex(composite(p(MGI:""Csf3r""),p(MGI:""Epor""),p(MGI:""Ghr""),p(MGI:""Ifnar1""),p(MGI:""Ifnar2""),p(MGI:""Il2ra""),p(MGI:""Il2rb""),p(MGI:""Il2rg""),p(MGI:""Il3ra""),p(MGI:""Il4ra""),p(MGI:""Il6ra""),p(MGI:""Il7r""),p(MGI:""Osmr""),p(MGI:""Prlr"")),composite(p(MGI:""Jak1""),p(MGI:""Jak2""),p(MGI:""Jak3""))))",,Il2ra;Il2rb;Il3ra;Osmr;Ifnar1;Prlr;Epor;Csf3r;Ghr;Ifnar2;Il2rg;Il6ra;Il4ra;Il7r;Jak3;Jak2;Jak1
19068,Activity,,9606.0,,,"act(p(HGNC:""ATG14""))",,ATG14
19069,Activity,,9606.0,,,"act(p(HGNC:""DHCR24""))",,DHCR24
19070,Activity,,10090.0,,,"act(p(MGI:""Mapkapk2""))",,Mapkapk2
19071,Activity,,,,,"act(p(MESH:""Protein Phosphatase 1""))",,Protein Phosphatase 1
19072,Activity,,10090.0,,,"act(p(MGI:""Arap3""))",,Arap3
19073,Activity,,9606.0,,,"act(complex(p(HGNC:""CSF2RB""),p(HGNC:""IL5RA"")))",,IL5RA;CSF2RB
19074,Activity,,10090.0,,cat,"act(p(MGI:""Pgs1""),ma(cat))",,Pgs1
19075,Activity,,9606.0,,,"act(p(HGNC:""TRIM71""))",,TRIM71
19076,Activity,MESHPP,9606.0,Immunoreceptor Tyrosine-Based Activation Motif,,"act(p(HGNC:""SYK""),ma(MESHPP:""Immunoreceptor Tyrosine-Based Activation Motif""))",Immunoreceptor Tyrosine-Based Activation Motif,SYK
19077,Activity,,9606.0,,,"act(p(HGNC:""PRSS3""))",,PRSS3
19078,Activity,,10116.0,,cat,"act(p(RGD:""Pts""),ma(cat))",,Pts
19079,Activity,,9606.0,,,"act(p(HGNC:""ROCK1""))",,ROCK1
19080,Activity,,10116.0,,,"act(complex(p(RGD:""Erbb2""),p(RGD:""Erbb4"")))",,Erbb2;Erbb4
19081,Activity,,9606.0,,,"act(p(HGNC:""NFATC2""))",,NFATC2
19082,Activity,,10116.0,,cat,"act(p(RGD:""Acss3""),ma(cat))",,Acss3
19083,Activity,,9606.0,,,"act(p(HGNC:""RND1""))",,RND1
19084,Activity,,9606.0,,,"act(p(HGNC:""ADRA1A""))",,ADRA1A
19085,Activity,,10116.0,,,"act(p(RGD:""P2rx1""))",,P2rx1
19086,Activity,,,,,"act(p(FPLX:""HDAC""))",,HDAC
19087,Activity,,10090.0,,,"act(p(MGI:""Trpv4""))",,Trpv4
19088,Activity,,9606.0,,,"act(p(HGNC:""TNFRSF11A""))",,TNFRSF11A
19089,Activity,,10090.0,,,"act(p(MGI:""Alox15""))",,Alox15
19090,Activity,,9606.0,,,"act(p(HGNC:""GRB10""))",,GRB10
19091,Activity,,10090.0,,,"act(p(MGI:""Ppard""))",,Ppard
19092,Activity,,10116.0,,,"act(p(RGD:""Cd4""))",,Cd4
19093,Activity,,9606.0,,,"act(p(HGNC:""E2F1""))",,E2F1
19094,Activity,,10090.0,,,"act(complex(p(MGI:""Dag1""),p(MGI:""Dag1"")))",,Dag1
19095,Activity,,9606.0,,,"act(p(HGNC:""BIK""))",,BIK
19096,Activity,,10116.0,,,"act(complex(p(RGD:""Mlst8""),p(RGD:""Mtor""),p(RGD:""Rptor"")))",,Rptor;Mlst8;Mtor
19097,Activity,,9606.0,,,"act(complex(p(HGNC:""STK11""),composite(p(HGNC:""CAB39""),p(HGNC:""CAB39L"")),composite(p(HGNC:""STRADA""),p(HGNC:""STRADB""))))",,STK11;CAB39;CAB39L;STRADA;STRADB
19098,Activity,,10090.0,,,"act(p(MGI:""Thbs1""))",,Thbs1
19099,Activity,,9606.0,,cat,"act(p(HGNC:""ASMT""),ma(cat))",,ASMT
19100,Activity,,9606.0,,,"act(p(HGNC:""FOXO3""))",,FOXO3
19101,Activity,,10116.0,,cat,"act(p(RGD:""Acadm""),ma(cat))",,Acadm
19102,Activity,,9606.0,,,"act(p(HGNC:""AQP1""))",,AQP1
19103,Activity,,10116.0,,,"act(complex(p(RGD:""Stx7""),p(RGD:""Stx8""),composite(p(RGD:""Vti1a""),p(RGD:""Vti1b""))))",,Stx8;Stx7;Vti1a;Vti1b
19104,Activity,,9606.0,,,"act(p(HGNC:""ATG12""))",,ATG12
19105,Activity,,10116.0,,,"act(p(RGD:""Eif4b""))",,Eif4b
19106,Activity,,9606.0,,,"act(p(HGNC:""CD19""))",,CD19
19107,Activity,,9606.0,,,"act(p(HGNC:""TREM2"",loc(MESHA:""Microglia"")))",,TREM2
19108,Activity,,9606.0,,,"act(p(HGNC:""PRKN""))",,PRKN
19109,Activity,,10090.0,,,"act(complex(p(MGI:""Itgav""),p(MGI:""Itgb5"")))",,Itgb5;Itgav
21294,Activity,,9606.0,,cat,"act(p(HGNC:""UROC1""),ma(cat))",,UROC1
21295,Activity,,10090.0,,cat,"act(p(MGI:""Hprt""),ma(cat))",,Hprt
21296,Activity,,9606.0,,,"act(complex(p(HGNC:""NR1H3""),p(HGNC:""RXRA"")))",,RXRA;NR1H3
21297,Activity,,10090.0,,cat,"act(p(MGI:""Sgpl1""),ma(cat))",,Sgpl1
21298,Activity,,9606.0,,cat,"act(p(HGNC:""PGM2L1""),ma(cat))",,PGM2L1
21299,Activity,,,,,"act(p(SFAM:""GSK3 Family"",pmod(Ph)))",,GSK3 Family
21300,Activity,,10090.0,,,"act(p(MGI:""Hspb1""))",,Hspb1
21301,Activity,,7227.0,,,"act(p(FLYBASE:""Atg5""))",,Atg5
21302,Activity,,10090.0,,cat,"act(p(MGI:""Mgat5b""),ma(cat))",,Mgat5b
21303,Activity,,7227.0,,cat,"act(p(FLYBASE:""kri""),ma(cat))",,kri
21304,Activity,,10116.0,,,"act(p(RGD:""Ryk""))",,Ryk
21305,Activity,,9606.0,,cat,"act(p(HGNC:""ST3GAL6""),ma(cat))",,ST3GAL6
21306,Activity,GOBP,9606.0,signaling,,"act(p(HGNC:""TREM2""),ma(GOBP:""signaling""))",signaling,TREM2
21307,Activity,,10116.0,,cat,"act(p(RGD:""Tat""),ma(cat))",,Tat
21308,Activity,,,,,"act(p(MESH:""Mitochondria""))",,Mitochondria
21309,Activity,,10090.0,,,"act(p(MGI:""Abcc8""))",,Abcc8
21310,Activity,,7227.0,,cat,"act(p(FLYBASE:""CG5599""),ma(cat))",,CG5599
21311,Activity,,10090.0,,,"act(p(MGI:""Adcy1""))",,Adcy1
21312,Activity,,9606.0,,cat,"act(p(HGNC:""ASNS""),ma(cat))",,ASNS
21313,Activity,,10090.0,,,"act(p(MGI:""Tbc1d1""))",,Tbc1d1
21314,Activity,,10116.0,,,"act(p(RGD:""Src""))",,Src
21315,Activity,,9606.0,,kin,"act(p(HGNC:""GRK5""),ma(kin))",,GRK5
21316,Activity,,10090.0,,,"act(p(MGI:""Ccr5""))",,Ccr5
21317,Activity,,10090.0,,cat,"act(p(MGI:""Glul""),ma(cat))",,Glul
21318,Activity,,10090.0,,,"act(p(MGI:""Rela""))",,Rela
21319,Activity,,7227.0,,cat,"act(p(FLYBASE:""Pmm2""),ma(cat))",,Pmm2
21320,Activity,,10116.0,,,"act(p(RGD:""Nck2""))",,Nck2
21321,Activity,,9606.0,,,"act(p(HGNC:""TRPM5""))",,TRPM5
21322,Activity,MESHPP,9606.0,Immunoreceptor Tyrosine-Based Inhibition Motif,,"act(p(HGNC:""SIGLEC14""),ma(MESHPP:""Immunoreceptor Tyrosine-Based Inhibition Motif""))",Immunoreceptor Tyrosine-Based Inhibition Motif,SIGLEC14
21323,Activity,,10116.0,,,"act(p(RGD:""Gcgr""))",,Gcgr
21324,Activity,,,IkappaB kinase complex,,"act(complex(GO:""IkappaB kinase complex""))",,
21325,Activity,,10116.0,,,"act(complex(p(RGD:""Ripk1""),p(RGD:""Tradd""),p(RGD:""Traf2"")))",,Tradd;Traf2;Ripk1
21326,Activity,,7227.0,,,"act(p(FLYBASE:""dsh""))",,dsh
21327,Activity,,10090.0,,cat,"act(p(MGI:""Aass""),ma(cat))",,Aass
21328,Activity,,9606.0,,,"act(p(HGNC:""CAMP""))",,CAMP
21329,Activity,,10116.0,,cat,"act(p(RGD:""Cyp2r1""),ma(cat))",,Cyp2r1
21330,Activity,,10116.0,,,"act(p(RGD:""Kras""))",,Kras
21331,Activity,,9606.0,,,"act(p(HGNC:""IRS2"",pmod(Ph,T)))",,IRS2
21332,Activity,,10116.0,,cat,"act(p(RGD:""Guk1""),ma(cat))",,Guk1
21333,Activity,,7227.0,,,"act(complex(p(FLYBASE:""slmb""),composite(p(FLYBASE:""CG15800""),p(FLYBASE:""CG43089""),p(FLYBASE:""SkpA""),p(FLYBASE:""SkpB""),p(FLYBASE:""SkpC""),p(FLYBASE:""SkpD""),p(FLYBASE:""SkpE""),p(FLYBASE:""SkpF"")),composite(p(FLYBASE:""Cul1""),p(FLYBASE:""Cul6"")),composite(p(FLYBASE:""Roc1a""),p(FLYBASE:""Roc1b""))))",,Roc1b;Roc1a;CG15800;SkpF;SkpE;SkpD;SkpC;SkpB;SkpA;CG43089;Cul1;slmb;Cul6
21334,Activity,,10090.0,,cat,"act(p(MGI:""Cox10""),ma(cat))",,Cox10
21335,Activity,,9606.0,,,"act(p(HGNC:""PREX1""))",,PREX1
21336,Activity,,10116.0,,cat,"act(p(RGD:""Piga""),ma(cat))",,Piga
21337,Activity,,9606.0,,cat,"act(p(HGNC:""DMGDH""),ma(cat))",,DMGDH
21338,Activity,GOBP,9606.0,protein K63-linked ubiquitination,,"act(p(HGNC:""TRAF2""),ma(GOBP:""protein K63-linked ubiquitination""))",protein K63-linked ubiquitination,TRAF2
21339,Activity,,10090.0,,cat,"act(p(MGI:""Aacs""),ma(cat))",,Aacs
21340,Activity,,9606.0,,,"act(p(HGNC:""BCL2L1""))",,BCL2L1
21341,Activity,,10116.0,,,"act(p(RGD:""Serpine1""))",,Serpine1
21342,Activity,,9606.0,,cat,"act(p(HGNC:""PIGV""),ma(cat))",,PIGV
21343,Activity,,10090.0,,,"act(p(MGI:""Boc""))",,Boc
21344,Activity,,9606.0,,cat,"act(p(HGNC:""CYP24A1""),ma(cat))",,CYP24A1
21345,Activity,,10090.0,,,"act(p(MGI:""Ttf2""))",,Ttf2
21346,Activity,,10116.0,,,"act(p(RGD:""Casp8""))",,Casp8
21347,Activity,,9606.0,,,"act(p(HGNC:""PDK1""))",,PDK1
21348,Activity,,10116.0,,cat,"act(p(RGD:""Paics""),ma(cat))",,Paics
21349,Activity,,,nitric oxide,,"act(a(CHEBI:""nitric oxide""))",,
21350,Activity,,10090.0,,,"act(complex(p(MGI:""Ripk1""),p(MGI:""Tradd""),p(MGI:""Traf5"")))",,Tradd;Traf5;Ripk1
21351,Activity,,9606.0,,,"act(p(HGNC:""PTPRJ""))",,PTPRJ
21352,Activity,,10090.0,,,"act(p(MGI:""Klra9""))",,Klra9
21353,Activity,,9606.0,,cat,"act(p(HGNC:""RETSAT""),ma(cat))",,RETSAT
21354,Activity,,9606.0,,,"act(p(HGNC:""IRF7""))",,IRF7
21355,Activity,,10116.0,,cat,"act(p(RGD:""Glyctk""),ma(cat))",,Glyctk
21356,Activity,GO,,ATPase activity,,"act(p(FPLX:""HSPA""),ma(GO:""ATPase activity""))",ATPase activity,HSPA
21357,Activity,,10116.0,,,"act(p(RGD:""Adcy2""))",,Adcy2
21358,Activity,,7227.0,,cat,"act(p(FLYBASE:""Pgi""),ma(cat))",,Pgi
21359,Activity,,10116.0,,,"act(p(RGD:""Atg2a""))",,Atg2a
21360,Activity,,7227.0,,,"act(p(FLYBASE:""CecA2""))",,CecA2
21361,Activity,,10116.0,,,"act(p(RGD:""F12""))",,F12
21362,Activity,,10116.0,,,"act(p(RGD:""Foxp1""))",,Foxp1
21363,Activity,,9606.0,,,"act(p(HGNC:""HSD17B10""))",,HSD17B10
21364,Activity,,10116.0,,,"act(p(RGD:""Nfatc2""))",,Nfatc2
21365,Activity,,9606.0,,cat,"act(p(HGNC:""DPYS""),ma(cat))",,DPYS
21366,Activity,,10116.0,,cat,"act(p(RGD:""Cndp2""),ma(cat))",,Cndp2
21367,Activity,,9606.0,,cat,"act(p(HGNC:""OPLAH""),ma(cat))",,OPLAH
21368,Activity,,10090.0,,,"act(p(MGI:""Gna12""))",,Gna12
21369,Activity,,9606.0,,cat,"act(p(HGNC:""AZIN2""),ma(cat))",,AZIN2
21370,Activity,,9606.0,,kin,"act(p(HGNC:""IKBKE""),ma(kin))",,IKBKE
21371,Activity,,9606.0,,,"act(p(HGNC:""RAB5A""))",,RAB5A
21372,Activity,,10116.0,,,"act(p(RGD:""Ltbp1""))",,Ltbp1
21373,Activity,,9606.0,,cat,"act(p(HGNC:""QPRT""),ma(cat))",,QPRT
21374,Activity,,10090.0,,cat,"act(p(MGI:""Alg2""),ma(cat))",,Alg2
21375,Activity,,9606.0,,,"act(p(HGNC:""TYR""))",,TYR
21376,Activity,,10116.0,,,"act(p(RGD:""Mrgprd""))",,Mrgprd
21377,Activity,,10116.0,,,"act(p(RGD:""Tp63""))",,Tp63
21378,Activity,,9606.0,,,"act(p(HGNC:""BACE2""))",,BACE2
21379,Activity,,10116.0,,cat,"act(p(RGD:""B3galt5""),ma(cat))",,B3galt5
21380,Activity,,9606.0,,cat,"act(p(HGNC:""KDSR""),ma(cat))",,KDSR
21381,Activity,,10090.0,,cat,"act(p(MGI:""Nans""),ma(cat))",,Nans
21382,Activity,,9606.0,,,"act(p(HGNC:""IGF2""))",,IGF2
21383,Activity,,10116.0,,,"act(p(RGD:""Cd19""))",,Cd19
21384,Activity,,9606.0,,,"act(p(HGNC:""IL17RE""))",,IL17RE
21385,Activity,,10090.0,,,"act(complex(p(MGI:""Slc3a2""),p(MGI:""Slc7a11"")))",,Slc7a11;Slc3a2
21386,Activity,,9606.0,,,"act(p(HGNC:""HNRNPK""))",,HNRNPK
21387,Activity,,9606.0,,,"act(p(HGNC:""TREM2""))",,TREM2
21388,Activity,,,,,"act(p(MESH:""Transcription Factors""))",,Transcription Factors
21389,Activity,,10116.0,,,"act(p(RGD:""Sqstm1""))",,Sqstm1
21390,Activity,,9606.0,,cat,"act(p(HGNC:""AMDHD2""),ma(cat))",,AMDHD2
21391,Activity,,10116.0,,cat,"act(p(RGD:""Xylb""),ma(cat))",,Xylb
21392,Activity,,7227.0,,cat,"act(p(FLYBASE:""Sam-S""),ma(cat))",,Sam-S
21393,Activity,,10116.0,,cat,"act(p(RGD:""Acly""),ma(cat))",,Acly
21394,Activity,,9606.0,,,"act(p(HGNC:""NRBF2""))",,NRBF2
21395,Activity,,,,,"act(p(SFAM:""ADRA Family""))",,ADRA Family
21396,Activity,,10090.0,,,"act(complex(p(MGI:""Mre11a""),p(MGI:""Nbn""),p(MGI:""Rad50"")))",,Rad50;Mre11a;Nbn
21397,Activity,,,,,"act(p(MESH:""Phosphoprotein Phosphatases""))",,Phosphoprotein Phosphatases
21398,Activity,,10090.0,,,"act(p(MGI:""Pak1""))",,Pak1
21399,Activity,,9606.0,,,"act(complex(p(HGNC:""IL12RB1""),p(HGNC:""IL23R"")))",,IL23R;IL12RB1
21400,Activity,,10090.0,,,"act(p(MGI:""Cdh4""))",,Cdh4
21401,Activity,,9606.0,,,"act(p(HGNC:""VIM""))",,VIM
21402,Activity,,9606.0,,kin,"act(p(HGNC:""SYK""),ma(kin))",,SYK
21403,Activity,,10116.0,,,"act(complex(p(RGD:""Il10ra""),p(RGD:""Il10rb"")))",,Il10rb;Il10ra
21404,Activity,,,T-Lymphocytes,,"act(a(MESH:""T-Lymphocytes""))",,
21405,Activity,,10116.0,,cat,"act(p(RGD:""Gphn""),ma(cat))",,Gphn
21406,Activity,,9606.0,,,"act(p(HGNC:""TGFBR2""))",,TGFBR2
21407,Activity,,10116.0,,cat,"act(p(RGD:""Amacr""),ma(cat))",,Amacr
21408,Activity,,9606.0,,cat,"act(p(HGNC:""ALOX15B""),ma(cat))",,ALOX15B
21409,Activity,,10090.0,,,"act(p(MGI:""Prkg1""))",,Prkg1
21410,Activity,,9606.0,,,"act(p(HGNC:""NEO1""))",,NEO1
21411,Activity,,10116.0,,,"act(p(RGD:""Ghr""))",,Ghr
21412,Activity,,9606.0,,,"act(p(HGNC:""RIPK3""))",,RIPK3
21413,Activity,,10116.0,,,"act(p(RGD:""Nefh""))",,Nefh
21414,Activity,,9606.0,,cat,"act(p(HGNC:""NANS""),ma(cat))",,NANS
21415,Activity,,10090.0,,,"act(p(MGI:""Rock1""))",,Rock1
21416,Activity,,7227.0,,,"act(p(FLYBASE:""d""))",,d
21417,Activity,,10090.0,,,"act(p(MGI:""Avpr2""))",,Avpr2
21418,Activity,,10090.0,,,"act(p(MGI:""Dusp1""))",,Dusp1
21419,Activity,,9606.0,,,"act(p(HGNC:""LRP1""))",,LRP1
21420,Activity,,10116.0,,cat,"act(p(RGD:""Hpse""),ma(cat))",,Hpse
21421,Activity,,9606.0,,,"act(complex(p(HGNC:""IL20RA""),p(HGNC:""IL20RB"")))",,IL20RA;IL20RB
21422,Activity,,10090.0,,,"act(p(MGI:""Thrb""))",,Thrb
21423,Activity,,9606.0,,,"act(p(HGNC:""FXYD1""))",,FXYD1
21424,Activity,,9606.0,,cat,"act(p(HGNC:""ESD""),ma(cat))",,ESD
21425,Activity,,10116.0,,,"act(p(RGD:""Edar""))",,Edar
21426,Activity,,9606.0,,,"act(p(HGNC:""IFI16""))",,IFI16
21427,Activity,,10116.0,,,"act(p(RGD:""Mybl2""))",,Mybl2
21428,Activity,,9606.0,,cat,"act(p(HGNC:""UGDH""),ma(cat))",,UGDH
21429,Activity,,10116.0,,,"act(complex(p(RGD:""Myd88""),p(RGD:""Traf6""),composite(p(RGD:""Irak1""),p(RGD:""Irak4""))))",,Traf6;Irak1;Irak4;Myd88
21430,Activity,,10090.0,,cat,"act(p(MGI:""Itpk1""),ma(cat))",,Itpk1
21431,Activity,,9606.0,,,"act(complex(p(HGNC:""TANK""),p(HGNC:""TBK1"")))",,TBK1;TANK
21432,Activity,,9606.0,,,"act(p(HGNC:""CHRNA6""))",,CHRNA6
21433,Activity,,10116.0,,,"act(p(RGD:""Mc2r""))",,Mc2r
21434,Activity,,,Adenosine Triphosphatases,,"act(a(MESH:""Adenosine Triphosphatases""))",,
21435,Activity,,10090.0,,,"act(p(MGI:""Nefl""))",,Nefl
21436,Activity,,9606.0,,cat,"act(p(HGNC:""FCSK""),ma(cat))",,FCSK
21437,Activity,,10116.0,,,"act(complex(p(RGD:""Ticam1""),p(RGD:""Ticam2"")))",,Ticam2;Ticam1
21438,Activity,,7227.0,,cat,"act(p(FLYBASE:""CG11334""),ma(cat))",,CG11334
21439,Activity,,10116.0,,,"act(p(RGD:""Irf5""))",,Irf5
21440,Activity,,9606.0,,,"act(p(HGNC:""PIK3CB""))",,PIK3CB
21441,Activity,,10090.0,,,"act(p(MGI:""Tirap""))",,Tirap
21442,Activity,,10116.0,,,"act(p(RGD:""Cpt1b""))",,Cpt1b
21443,Activity,,9606.0,,,"act(complex(p(HGNC:""ACVR2B""),p(HGNC:""BMPR1B"")))",,BMPR1B;ACVR2B
21444,Activity,,10090.0,,cat,"act(p(MGI:""Pgm2""),ma(cat))",,Pgm2
21445,Activity,,,proton,,"act(a(CHEBI:""proton""))",,
21446,Activity,,,,,"act(p(ECCODE:""3.2.1.169""))",,3.2.1.169
21447,Activity,,10116.0,,,"act(p(RGD:""Il4r""))",,Il4r
21448,Activity,,9606.0,,,"act(p(HGNC:""RWDD3""))",,RWDD3
21449,Activity,,10116.0,,,"act(p(RGD:""Pln""))",,Pln
21450,Activity,,7227.0,,cat,"act(p(FLYBASE:""Rpe""),ma(cat))",,Rpe
21451,Activity,,10116.0,,cat,"act(p(RGD:""Dpm1""),ma(cat))",,Dpm1
21452,Activity,,7227.0,,,"act(p(FLYBASE:""hpo""))",,hpo
21453,Activity,,10090.0,,cat,"act(p(MGI:""B3galt4""),ma(cat))",,B3galt4
21454,Activity,,7227.0,,cat,"act(p(FLYBASE:""Sardh""),ma(cat))",,Sardh
21455,Activity,,10090.0,,,"act(p(MGI:""Sqstm1""))",,Sqstm1
21456,Activity,,9606.0,,,"act(p(HGNC:""PIN1""))",,PIN1
21457,Activity,,10116.0,,cat,"act(p(RGD:""Tpk1""),ma(cat))",,Tpk1
21458,Activity,,9606.0,,,"act(p(HGNC:""EPOR""))",,EPOR
21459,Activity,,10090.0,,cat,"act(p(MGI:""Cdipt""),ma(cat))",,Cdipt
21460,Activity,,7227.0,,,"act(p(FLYBASE:""Pi3K92E""))",,Pi3K92E
21461,Activity,,9606.0,,cat,"act(p(HGNC:""COQ6""),ma(cat))",,COQ6
21462,Activity,,9606.0,,,"act(complex(p(HGNC:""BCL2""),p(HGNC:""BCL2L1"")))",,BCL2;BCL2L1
21463,Activity,,9606.0,,,"act(p(HGNC:""ACE""))",,ACE
21464,Activity,,10116.0,,,"act(p(RGD:""Drd5""))",,Drd5
21465,Activity,,,Sodium Channels,,"act(a(MESH:""Sodium Channels""))",,
21466,Activity,,10116.0,,,"act(p(RGD:""Ptpa""))",,Ptpa
21467,Activity,,9606.0,,cat,"act(p(HGNC:""B3GALT6""),ma(cat))",,B3GALT6
21468,Activity,,10090.0,,,"act(p(MGI:""Nos1""))",,Nos1
