:ID,:LABEL,namespace:string,species:float,pure:boolean,involved_other:string,bel:string,name:string,involved_genes:string
9341,Complex,,,False,pretangles,"complex(a(CONSO:""pretangles""),p(CONSO:""Tau epitope, AT8""))",,"Tau epitope, AT8"
9342,Complex,,9606.0,False,,"complex(p(HGNC:""AGO1""),p(HGNC:""FKBP5""))",,AGO1;FKBP5
9343,Complex,,,False,amyloid-beta derived diffusible ligands;Neurons,"complex(a(CONSO:""amyloid-beta derived diffusible ligands""),a(MESH:""Neurons""))",,
9344,Complex,,9606.0,False,,"complex(p(HGNC:""BCL10""),p(HGNC:""CARD9""),p(HGNC:""MALT1""))",,CARD9;BCL10;MALT1
9345,Complex,,9606.0,False,,"complex(p(HGNC:""FCGR3A""),p(HGNC:""FCGR3B""))",,FCGR3A;FCGR3B
9346,Complex,,,False,,"complex(p(CONSO:""4R tau"",var(""p.151_391del"")),p(CONSO:""DC8E8""))",,DC8E8;4R tau
9347,Complex,,9606.0,False,,"complex(p(HGNC:""PSMC1""),p(HGNC:""PSMC2""))",,PSMC1;PSMC2
9348,Complex,,9606.0,False,,"complex(p(HGNC:""NFKBIA""),composite(p(HGNC:""NFKB1""),p(HGNC:""RELA"")))",,NFKBIA;NFKB1;RELA
9349,Complex,,10116.0,False,,"complex(p(RGD:""Ikbkg""),composite(p(RGD:""Chuk""),p(RGD:""Ikbkb"")))",,Ikbkb;Ikbkg;Chuk
9350,Complex,,9606.0,False,,"complex(p(HGNC:""ROCK2""),p(HGNC:""SORL1""))",,ROCK2;SORL1
9351,Complex,,9606.0,False,,"complex(p(HGNC:""DNM1L""),p(HGNC:""FIS1""))",,FIS1;DNM1L
9352,Complex,,9606.0,False,,"complex(p(HGNC:""DPYSL2""),p(HGNC:""DPYSL5""))",,DPYSL5;DPYSL2
9353,Complex,,10090.0,False,,"complex(p(MGI:""Nfkbia""),composite(p(MGI:""Nfkb1""),p(MGI:""Rela"")))",,Nfkb1;Rela;Nfkbia
9354,Complex,,10116.0,False,,"complex(p(RGD:""Atf2""),composite(p(RGD:""Atf2""),p(RGD:""Atf4""),p(RGD:""Atf6b""),p(RGD:""Creb1""),p(RGD:""Creb3l1""),p(RGD:""Creb3l2""),p(RGD:""Creb3l3""),p(RGD:""Creb3l4""),p(RGD:""Creb5"")))",,Atf2;Creb1;Atf6b;Creb3l3;Creb3l4;Creb3l1;Creb3l2;Creb5;Atf4
9355,Complex,,9606.0,False,,"complex(p(HGNC:""IL2RB""),p(HGNC:""TRAF6""))",,TRAF6;IL2RB
9356,Complex,,9606.0,False,,"complex(p(HGNC:""BAG1""),p(HGNC:""HSPA8""))",,HSPA8;BAG1
9357,Complex,,9606.0,False,immunoglobulin complex,"complex(complex(GO:""immunoglobulin complex""),p(HGNC:""MS4A4A""))",,MS4A4A
9358,Complex,,,False,,"complex(p(FPLX:""G_beta""),p(FPLX:""G_gamma""),p(HGNC:""CHRNA7"",var(""p.345A""),var(""p.346A""),var(""p.347A""),var(""p.348A"")))",,CHRNA7;G_beta;G_gamma
9359,Complex,,9606.0,False,,"complex(p(HGNC:""CCNB1""),p(HGNC:""CDK1""))",,CCNB1;CDK1
9360,Complex,,9606.0,False,,"complex(p(HGNC:""APOE""),p(HGNC:""LRP8""))",,APOE;LRP8
9361,Complex,,9606.0,False,mitochondrial membrane,"complex(a(GO:""mitochondrial membrane""),p(HGNC:""APP""))",,APP
9362,Complex,,9606.0,False,Lewy body,"complex(a(GO:""Lewy body""),p(HGNC:""SNCA""))",,SNCA
9363,Complex,,,False,Nicotine,"complex(a(MESH:""Nicotine"",loc(MESH:""Brain"")),p(MESH:""Receptors, Nicotinic"",loc(MESH:""Brain"")))",,"Receptors, Nicotinic"
9364,Complex,,10116.0,False,,"complex(p(RGD:""Ctnnb1""),composite(p(RGD:""Apc""),p(RGD:""Apc2"")),composite(p(RGD:""Axin1""),p(RGD:""Axin2"")))",,Apc2;Apc;Axin1;Axin2;Ctnnb1
9365,Complex,GO,,False,NOXA-BCL-2 complex,"complex(GO:""NOXA-BCL-2 complex"")",NOXA-BCL-2 complex,
9366,Complex,,,False,endosome;multivesicular body;autophagosome,"complex(a(GO:""autophagosome""),a(GO:""endosome""),a(GO:""multivesicular body""))",,
9367,Complex,,9606.0,False,,"complex(p(HGNC:""DICER1""),p(HGNC:""TARDBP""))",,DICER1;TARDBP
9368,Complex,,10116.0,False,,"complex(p(RGD:""Tbc1d7""),composite(p(RGD:""Tsc1""),p(RGD:""Tsc2"")))",,Tbc1d7;Tsc2;Tsc1
9369,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC8""))",,SIGLEC8
9370,Complex,,9606.0,False,,"complex(p(HGNC:""BAG4""),p(HGNC:""EDC3""))",,BAG4;EDC3
9371,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""MAPT""))",,HSP90;MAPT
9372,Complex,,9606.0,False,,"complex(p(HGNC:""ERBB4""),p(HGNC:""ERBB4""))",,ERBB4
9373,Complex,,10090.0,False,,"complex(p(MGI:""Clec7a""),p(MGI:""Src""))",,Src;Clec7a
9374,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(HGNC:""SIGLEC5""))",,SIGLEC5
9375,Complex,,,False,microtubule;Microtubule-Associated Proteins,"complex(a(GO:""microtubule""),a(MESH:""Microtubule-Associated Proteins""))",,
9376,Complex,,9606.0,False,,"complex(composite(p(HGNC:""CALM1""),p(HGNC:""CALM2""),p(HGNC:""CALM3""),p(HGNC:""CALML3""),p(HGNC:""CALML4""),p(HGNC:""CALML5""),p(HGNC:""CALML6"")),composite(p(HGNC:""PHKA1""),p(HGNC:""PHKA2""),p(HGNC:""PHKB""),p(HGNC:""PHKG1""),p(HGNC:""PHKG2"")))",,CALML5;PHKG1;CALML6;PHKG2;CALM3;CALML3;PHKA1;PHKB;CALML4;CALM1;CALM2;PHKA2
9377,Complex,,9606.0,False,,"complex(p(HGNC:""ARNT""),p(HGNC:""HIF1A""),composite(p(HGNC:""CREBBP""),p(HGNC:""EP300"")))",,CREBBP;EP300;ARNT;HIF1A
9378,Complex,,10116.0,False,,"complex(p(RGD:""Smad4""),composite(p(RGD:""Smad2""),p(RGD:""Smad3"")))",,Smad2;Smad3;Smad4
9379,Complex,,9606.0,False,Polyubiquitin,"complex(a(MESHC:""Polyubiquitin""),p(HGNC:""MAP3K7""),p(HGNC:""TRAF6""),complex(p(HGNC:""TAB2""),p(HGNC:""TAB3"")))",,TRAF6;TAB3;TAB2;MAP3K7
9380,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""NTRK1""))",,NTRK1;APP
9381,Complex,,9606.0,False,,"complex(p(HGNC:""ITGA4"",loc(MESH:""Lymphocytes"")),p(HGNC:""ITGB1"",loc(MESH:""Lymphocytes"")),p(HGNC:""VCAM1"",loc(MESH:""Endothelial Cells"")))",,ITGB1;VCAM1;ITGA4
9382,Complex,,9606.0,False,,"complex(p(HGNC:""CHRM1""),p(HGNC:""GNAQ""))",,CHRM1;GNAQ
9383,Complex,,9606.0,False,,"complex(p(HGNC:""PIAS4""),p(HGNC:""PRKCZ""))",,PIAS4;PRKCZ
9384,Complex,,10116.0,False,,"complex(p(RGD:""Dock2""),p(RGD:""Elmo1""))",,Elmo1;Dock2
9385,Complex,,9606.0,False,iron(2+),"complex(a(CHEBI:""iron(2+)""),p(HGNC:""APP""))",,APP
9386,Complex,,9606.0,False,CONSO00074,"complex(a(CONSO:""CONSO00074""),p(HGNC:""PRNP""))",,PRNP
9387,Complex,,9606.0,False,nornicotine,"complex(a(CHEBI:""nornicotine""),p(HGNC:""CHRNA7""))",,CHRNA7
9388,Complex,,10090.0,False,,"complex(p(MGI:""Ppard""),composite(p(MGI:""Rxra""),p(MGI:""Rxrb""),p(MGI:""Rxrg"")))",,Rxrb;Rxra;Ppard;Rxrg
9389,Complex,,9606.0,False,,"complex(p(HGNC:""HSPB1""),p(HGNC:""MAPT""))",,HSPB1;MAPT
9390,Complex,PMICOMP,,False,Amyloid precursor protein intracellular domain,"complex(PMICOMP:""Amyloid precursor protein intracellular domain"")",Amyloid precursor protein intracellular domain,
9391,Complex,,9606.0,False,,"complex(p(HGNC:""IGF1R""),p(HGNC:""INS""))",,IGF1R;INS
9392,Complex,,9606.0,False,,"complex(p(HGNC:""PARK7""),p(HGNC:""PIAS2""))",,PARK7;PIAS2
9393,Complex,,,False,,"complex(p(HGNC:""CHRNA4""),p(HGNCGENEFAMILY:""G protein subunits alpha, group i""))",,"CHRNA4;G protein subunits alpha, group i"
9394,Complex,,9606.0,False,,"complex(p(HGNC:""TRAF2""),p(HGNC:""TRAF6""))",,TRAF6;TRAF2
9395,Complex,,10090.0,False,,"complex(p(MGI:""Irak1""),p(MGI:""Irak4""))",,Irak1;Irak4
9396,Complex,,10116.0,False,,"complex(p(RGD:""Itga5""),p(RGD:""Itgb3""))",,Itgb3;Itga5
9397,Complex,,10090.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(MGI:""Siglece""))",,Siglece
9398,Complex,,9606.0,False,,"complex(p(HGNC:""PPID""),p(HGNC:""SLC25A5""))",,SLC25A5;PPID
9399,Complex,,,False,,"complex(p(HGNC:""HDAC6""),p(MESH:""Dyneins""))",,Dyneins;HDAC6
9400,Complex,,9606.0,False,,"complex(p(HGNC:""CDK1""),p(HGNC:""FKBP5""))",,CDK1;FKBP5
9401,Complex,,9606.0,False,,"complex(p(HGNC:""PPARA""),p(HGNC:""RXRA""))",,RXRA;PPARA
9402,Complex,,10090.0,False,,"complex(composite(p(MGI:""Foxo1""),p(MGI:""Foxo3"")),composite(p(MGI:""Smad2""),p(MGI:""Smad3"")))",,Smad2;Smad3;Foxo3;Foxo1
9403,Complex,,10116.0,False,,"complex(p(RGD:""Nlrc4""),p(RGD:""Pycard""))",,Pycard;Nlrc4
9404,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""CD33""))",,CD33
9405,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA5""))",,CHRNA5
9406,Complex,,10090.0,False,,"complex(p(MGI:""Stx1a""),p(MGI:""Stxbp1""))",,Stxbp1;Stx1a
9407,Complex,,9606.0,False,,"complex(p(HGNC:""CD33"",pmod(Ph)),p(HGNC:""INPP5D""))",,INPP5D;CD33
9408,Complex,,,False,,"complex(p(HGNC:""NUDC""),p(INTERPRO:""WD40-repeat-containing domain superfamily""))",,NUDC;WD40-repeat-containing domain superfamily
9409,Complex,,9606.0,False,RNA,"complex(a(MESH:""RNA""),p(HGNC:""MAPT""))",,MAPT
9410,Complex,,10116.0,False,,"complex(p(RGD:""Cdk1""),composite(p(RGD:""Ccnb2""),p(RGD:""LOC100364016"")))",,Ccnb2;Cdk1;LOC100364016
9411,Complex,,9606.0,False,,"complex(p(HGNC:""APOE""),p(HGNC:""APP""))",,APP;APOE
9412,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT""),p(HGNC:""S100B""))",,MAPT;S100B
9413,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA5""),p(HGNC:""CHRNA7""))",,CHRNA5;CHRNA7
9414,Complex,,9606.0,False,,"complex(p(HGNC:""MITF""),p(HGNC:""YWHAQ""))",,YWHAQ;MITF
9415,Complex,,9606.0,False,,"complex(p(HGNC:""NLRC4""),p(HGNC:""PYCARD""))",,PYCARD;NLRC4
9416,Complex,,10116.0,False,,"complex(p(RGD:""Rbl1""),p(RGD:""Tfdp1""),composite(p(RGD:""E2f4""),p(RGD:""E2f5"")))",,Rbl1;E2f4;E2f5;Tfdp1
9417,Complex,,9606.0,False,,"complex(p(HGNC:""TNF""),p(HGNC:""TNFRSF1B""))",,TNFRSF1B;TNF
9418,Complex,,10090.0,False,,"complex(p(MGI:""Cd40""),p(MGI:""Cd40lg""))",,Cd40;Cd40lg
9419,Complex,,9606.0,False,membrane attack complex,"complex(a(GO:""membrane attack complex""),p(HGNC:""C5""))",,C5
9420,Complex,,9606.0,False,Amyloid beta-Peptides,"complex(a(MESH:""Amyloid beta-Peptides""),p(HGNC:""ACHE""))",,ACHE
9421,Complex,,10116.0,False,,"complex(p(RGD:""Itgav""),p(RGD:""Itgb3""))",,Itgb3;Itgav
9422,Complex,,10090.0,False,,"complex(p(MGI:""Bcl3""),p(MGI:""Nfkb1""))",,Bcl3;Nfkb1
9423,Complex,,10116.0,False,,"complex(p(RGD:""Casp1""),p(RGD:""Nlrp3""),p(RGD:""Pycard""))",,Pycard;Nlrp3;Casp1
9424,Complex,,,False,1-methylpyrrolinium;nicotinic acid,"complex(a(CHEBI:""1-methylpyrrolinium""),a(CHEBI:""nicotinic acid""))",,
9425,Complex,,9606.0,False,protein phosphatase type 2A complex,"complex(a(GO:""protein phosphatase type 2A complex""),p(HGNC:""GRM5""))",,GRM5
9426,Complex,,10090.0,False,,"complex(composite(p(MGI:""C1qa""),p(MGI:""C1qb""),p(MGI:""C1qc"")),composite(p(MGI:""C1ra""),p(MGI:""C1rb"")),composite(p(MGI:""C1s1""),p(MGI:""C1s2"")))",,C1qb;C1qa;C1rb;C1ra;C1s2;C1s1;C1qc
9427,Complex,,10090.0,False,,"complex(p(MGI:""Cd14""),composite(p(MGI:""Tlr2""),p(MGI:""Tlr4"")))",,Cd14;Tlr4;Tlr2
9428,Complex,,9606.0,False,,"complex(p(HGNC:""SV2A""),p(HGNC:""SYT1""))",,SYT1;SV2A
9429,Complex,,9606.0,False,,"complex(p(HGNC:""DOCK3""),p(HGNC:""RAC1""))",,DOCK3;RAC1
9430,Complex,,9606.0,False,ATP,"complex(a(CHEBI:""ATP""),p(HGNC:""UBA1""))",,UBA1
9431,Complex,,9606.0,False,,"complex(p(HGNC:""OPTN""),p(HGNC:""TBK1""))",,TBK1;OPTN
9432,Complex,,9606.0,False,,"complex(p(HGNC:""CD14""),p(HGNC:""TLR4""))",,CD14;TLR4
9433,Complex,,9606.0,False,,"complex(p(HGNC:""PARD3""),p(HGNC:""PRKCZ""),composite(p(HGNC:""PARD6A""),p(HGNC:""PARD6B""),p(HGNC:""PARD6G"")))",,PARD6B;PARD6A;PARD3;PARD6G;PRKCZ
9434,Complex,,10090.0,False,,"complex(composite(p(MGI:""Creb1""),p(MGI:""Creb3""),p(MGI:""Creb3l1""),p(MGI:""Creb3l2""),p(MGI:""Creb3l3""),p(MGI:""Creb3l4""),p(MGI:""Creb5"")),composite(p(MGI:""Crebbp""),p(MGI:""Ep300"")))",,Creb1;Crebbp;Creb3;Creb3l3;Ep300;Creb3l4;Creb3l1;Creb3l2;Creb5
9435,Complex,,10090.0,False,,"complex(p(MGI:""Tank""),p(MGI:""Tbk1""))",,Tbk1;Tank
9436,Complex,,9606.0,False,,"complex(p(HGNC:""MAVS""),p(HGNC:""TRAF6""))",,MAVS;TRAF6
9437,Complex,,9606.0,False,,"complex(p(HGNC:""BACE1""),p(HGNC:""NFKB2""),p(HGNC:""RELA""))",,BACE1;RELA;NFKB2
9438,Complex,,,False,magnesium(2+),"complex(a(CHEBI:""magnesium(2+)""),p(HGNCGENEFAMILY:""Glutamate ionotropic receptor NMDA type subunits""))",,Glutamate ionotropic receptor NMDA type subunits
9439,Complex,,9606.0,False,,"complex(p(HGNC:""RIPK1""),p(HGNC:""TRADD""),p(HGNC:""TRAF2""),p(HGNC:""TRAF5""))",,TRADD;TRAF5;RIPK1;TRAF2
9440,Complex,,10090.0,False,,"complex(p(MGI:""Grb2""),p(MGI:""Ptpn11""))",,Ptpn11;Grb2
9441,Complex,,10090.0,False,,"complex(p(MGI:""Irf3""),p(MGI:""Irf3""))",,Irf3
9442,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA4""),p(HGNC:""CHRNB2""))",,CHRNB2;CHRNA4
9443,Complex,,9606.0,False,Polyubiquitin,"complex(a(MESHC:""Polyubiquitin""),p(HGNC:""TAB2""))",,TAB2
9444,Complex,,9606.0,False,"(25R)-cholest-5-ene-3beta,26-diol","complex(a(CHEBI:""(25R)-cholest-5-ene-3beta,26-diol""),p(HGNC:""ESR2""))",,ESR2
9445,Complex,,9606.0,False,,"complex(p(HGNC:""NFKB1""),p(HGNC:""NFKB1""),p(HGNC:""RELA""),p(HGNC:""RELA""))",,NFKB1;RELA
9446,Complex,,,False,,"complex(p(HGNC:""CHRM4""),p(INTERPRO:""G-protein alpha subunit, group I""))",,"G-protein alpha subunit, group I;CHRM4"
9447,Complex,,9606.0,False,,"complex(p(HGNC:""SMAD4""),composite(p(HGNC:""SMAD2""),p(HGNC:""SMAD3"")))",,SMAD2;SMAD4;SMAD3
9448,Complex,,10116.0,False,,"complex(p(RGD:""Stat1""),p(RGD:""Stat2""))",,Stat2;Stat1
9449,Complex,,10116.0,False,,"complex(p(RGD:""Nfkbia""),composite(p(RGD:""Nfkb1""),p(RGD:""Rela"")))",,Nfkb1;Rela;Nfkbia
9450,Complex,,,False,HPV-16,"complex(a(CHEBI:""HPV-16""),p(HGNC:""SDC1""),p(MESHC:""heparin sulfate chain""))",,SDC1;heparin sulfate chain
9451,Complex,,9606.0,False,6913994,"complex(a(PUBCHEM:""6913994""),p(HGNC:""PPP2CA""))",,PPP2CA
9452,Complex,,,False,epibatidine;alpha7 Nicotinic Acetylcholine Receptor,"complex(a(CHEBI:""epibatidine""),a(MESH:""alpha7 Nicotinic Acetylcholine Receptor""))",,
9453,Complex,,10090.0,False,,"complex(p(MGI:""Ccnd1""),composite(p(MGI:""Cdk4""),p(MGI:""Cdk6"")))",,Cdk6;Cdk4;Ccnd1
9454,Complex,,10090.0,False,,"complex(p(MGI:""Map3k7""),p(MGI:""Tab1""),p(MGI:""Tab2""))",,Tab2;Tab1;Map3k7
9455,Complex,,9606.0,False,deoxyribonucleic acid;cationic group,"complex(a(CHEBI:""cationic group""),a(CHEBI:""deoxyribonucleic acid""),p(HGNC:""SDC2""))",,SDC2
9456,Complex,,,False,,"complex(p(HGNC:""PPP2R1A""),p(INTERPRO:""Protein phosphatase 2A, regulatory B subunit, B56""))",,"PPP2R1A;Protein phosphatase 2A, regulatory B subunit, B56"
9457,Complex,,9606.0,False,,"complex(p(HGNC:""CD247""),p(HGNC:""CD247""))",,CD247
9458,Complex,,10116.0,False,,"complex(p(RGD:""Tiam1""),composite(p(RGD:""Vav1""),p(RGD:""Vav2""),p(RGD:""Vav3"")))",,Vav3;Tiam1;Vav1;Vav2
9459,Complex,,9606.0,False,,"complex(p(HGNC:""GSK3B""),p(HGNC:""MAPT"",frag(""245_369"")))",,GSK3B;MAPT
9460,Complex,,9606.0,False,,"complex(p(HGNC:""CLSTN1""),p(HGNC:""KLC1""))",,CLSTN1;KLC1
9461,Complex,,,False,Autoantibodies,"complex(a(MESH:""Autoantibodies""),p(HGNCGENEFAMILY:""Glutamate ionotropic receptor NMDA type subunits""))",,Glutamate ionotropic receptor NMDA type subunits
9462,Complex,,9606.0,False,,"complex(p(HGNC:""PFDN2""),p(HGNC:""VBP1""))",,VBP1;PFDN2
9463,Complex,,10116.0,False,,"complex(composite(p(RGD:""Btrc""),p(RGD:""Fbxw11"")),composite(p(RGD:""Cul1""),p(RGD:""Rbx1""),p(RGD:""Skp1"")))",,Cul1;Fbxw11;Btrc;Skp1;Rbx1
9464,Complex,,,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(GFAM:""Sialic acid binding Ig like lectins""))",,Sialic acid binding Ig like lectins
9465,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""CLU""))",,APP;CLU
9466,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA7""),p(HGNC:""CHRNB2""))",,CHRNB2;CHRNA7
9467,Complex,,9606.0,False,,"complex(p(HGNC:""TFE3""),p(HGNC:""YWHAQ""))",,YWHAQ;TFE3
9468,Complex,,10116.0,False,,"complex(p(RGD:""Fras1""),p(RGD:""Npnt""),composite(p(RGD:""Frem1""),p(RGD:""Frem2"")))",,Frem2;Frem1;Fras1;Npnt
9469,Complex,,9606.0,False,,"complex(p(HGNC:""DYRK1A""),p(HGNC:""JKAMP""))",,JKAMP;DYRK1A
9470,Complex,,9606.0,False,,"complex(p(HGNC:""ATF6""),p(HGNC:""HSPA5""))",,HSPA5;ATF6
9471,Complex,,9606.0,False,Proteins,"complex(a(MESH:""Proteins""),p(HGNC:""HSPA8""))",,HSPA8
9472,Complex,,10116.0,False,,"complex(p(RGD:""Gp1ba""),p(RGD:""Gp1bb""),p(RGD:""Gp9""),composite(p(RGD:""Gp5""),p(RGD:""NEWGENE_2724"")))",,Gp9;Gp1bb;Gp1ba;Gp5;NEWGENE_2724
9473,Complex,,10090.0,False,,"complex(p(MGI:""Flcn""),composite(p(MGI:""Fnip1""),p(MGI:""Fnip2"")))",,Flcn;Fnip1;Fnip2
9474,Complex,,9606.0,False,,"complex(p(HGNC:""CSF1""),p(HGNC:""CSF1R""))",,CSF1R;CSF1
9475,Complex,,9606.0,False,,"complex(p(HGNC:""GAB1""),p(HGNC:""GRB2""))",,GAB1;GRB2
9476,Complex,,10116.0,False,,"complex(p(RGD:""Crh""),p(RGD:""Crhr1""))",,Crh;Crhr1
9477,Complex,,9606.0,False,,"complex(p(HGNC:""PPP2R1A""),p(HGNC:""STRN3""))",,PPP2R1A;STRN3
9478,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""12_28"")),p(HGNC:""CHRNA7""))",,APP;CHRNA7
9479,Complex,,10116.0,False,,"complex(p(RGD:""Irf3""),p(RGD:""Irf7""))",,Irf3;Irf7
9480,Complex,,10090.0,False,,"complex(p(MGI:""Lcp2""),p(MGI:""Skap1""))",,Skap1;Lcp2
9481,Complex,,9606.0,False,,"complex(p(HGNC:""CX3CL1""),p(HGNC:""CX3CR1""))",,CX3CR1;CX3CL1
9482,Complex,,9606.0,False,5311365,"complex(a(PUBCHEM:""5311365""),p(HGNC:""PPP2CA""))",,PPP2CA
9483,Complex,,10090.0,False,,"complex(p(MGI:""Elk1""),p(MGI:""Elk4""),p(MGI:""Srf""))",,Elk4;Srf;Elk1
9484,Complex,,9606.0,False,,"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2CB""))",,PPP2CA;PPP2CB
9485,Complex,,9606.0,False,,"complex(p(HGNC:""APBA2""),p(HGNC:""APP""),p(HGNC:""LRP8""))",,APP;APBA2;LRP8
9486,Complex,,,False,amyloid-beta oligomers;mitochondrial membrane,"complex(a(CONSO:""amyloid-beta oligomers""),a(GO:""mitochondrial membrane""))",,
9487,Complex,,,False,proteasome regulatory particle,"complex(a(GO:""proteasome regulatory particle""),p(MESH:""Proteins"",pmod(Ub)))",,Proteins
9488,Complex,,,False,,"complex(p(HGNC:""CHRNA7""),p(HGNCGENEFAMILY:""G protein subunits alpha, group q""),p(PUBCHEM:""9795278""))",,"9795278;CHRNA7;G protein subunits alpha, group q"
9489,Complex,,9606.0,False,,"complex(p(HGNC:""BAIAP2""),composite(p(HGNC:""WASF1""),p(HGNC:""WASF2""),p(HGNC:""WASF3"")))",,WASF1;BAIAP2;WASF2;WASF3
9490,Complex,,10090.0,False,,"complex(p(MGI:""Dpysl2""),p(MGI:""Dpysl5""))",,Dpysl2;Dpysl5
9491,Complex,,9606.0,False,,"complex(p(HGNC:""CASP8""),p(HGNC:""FADD""),p(HGNC:""TRADD""))",,CASP8;TRADD;FADD
9492,Complex,,9606.0,False,,"complex(p(HGNC:""CDH13""),p(HGNC:""PSEN1""))",,CDH13;PSEN1
9493,Complex,,9606.0,False,,"complex(p(HGNC:""CSNK1A1""),p(HGNC:""CTNNB1""))",,CSNK1A1;CTNNB1
9494,Complex,,9606.0,False,,"complex(p(HGNC:""ABL2""),p(HGNC:""FKBP5""))",,ABL2;FKBP5
9495,Complex,,,False,Heparan Sulfate Proteoglycans;Tau aggregates,"complex(a(CONSO:""Tau aggregates""),a(MESH:""Heparan Sulfate Proteoglycans""))",,
9496,Complex,,9606.0,False,,"complex(p(HGNC:""TIAM1""),composite(p(HGNC:""VAV1""),p(HGNC:""VAV2""),p(HGNC:""VAV3"")))",,VAV3;TIAM1;VAV1;VAV2
9497,Complex,,10090.0,False,,"complex(p(MGI:""Cdk4""),p(MGI:""Sympk""),p(MGI:""Ybx3""))",,Cdk4;Sympk;Ybx3
9498,Complex,,10116.0,False,,"complex(p(RGD:""Stk11""),composite(p(RGD:""Cab39""),p(RGD:""Cab39l"")),composite(p(RGD:""Strada""),p(RGD:""Stradb"")))",,Stradb;Cab39;Strada;Cab39l;Stk11
9499,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC10""))",,SIGLEC10
9500,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNB4""))",,CHRNB4
9501,Complex,,9606.0,False,mitochondrial protein complex,"complex(complex(GO:""mitochondrial protein complex""),p(HGNC:""APP"",frag(""1_?"")))",,APP
9502,Complex,,9606.0,False,,"complex(p(HGNC:""BAG2""),p(HGNC:""PSMD2""))",,BAG2;PSMD2
9503,Complex,,,False,,"complex(p(HGNC:""STUB1""),p(INTERPRO:""U box domain""))",,U box domain;STUB1
9504,Complex,,9606.0,False,,"complex(p(HGNC:""CD47"",loc(MESHA:""Phagocytes"")),p(HGNC:""SIRPA"",loc(MESHA:""Phagocytes"")))",,SIRPA;CD47
9505,Complex,,9606.0,False,,"complex(p(HGNC:""PPARA""),p(HGNC:""PPARGC1A""))",,PPARA;PPARGC1A
9506,Complex,,9606.0,False,,"complex(p(HGNC:""MBL2""),composite(p(HGNC:""MASP1""),p(HGNC:""MASP2"")))",,MASP2;MASP1;MBL2
9507,Complex,,10090.0,False,,"complex(p(MGI:""Cdk4""),composite(p(MGI:""Ccnd1""),p(MGI:""Ccnd2""),p(MGI:""Ccnd3"")))",,Ccnd2;Ccnd3;Ccnd1;Cdk4
9508,Complex,,10090.0,False,,"complex(p(MGI:""Map3k7""),p(MGI:""Traf6""),composite(p(MGI:""Tab1""),p(MGI:""Tab2"")))",,Traf6;Tab2;Tab1;Map3k7
9509,Complex,,9606.0,False,,"complex(p(HGNC:""CHRM5""),p(HGNC:""GNA11""))",,GNA11;CHRM5
9510,Complex,,10116.0,False,,"complex(p(RGD:""Casp1""),p(RGD:""Nlrc4""),p(RGD:""Pycard""))",,Pycard;Nlrc4;Casp1
9511,Complex,,,False,hydrogen peroxide;iron(2+),"complex(a(CHEBI:""hydrogen peroxide""),a(CHEBI:""iron(2+)""))",,
9512,Complex,FPLX,,False,Gamma_secretase,"complex(FPLX:""Gamma_secretase"")",Gamma_secretase,
9513,Complex,,,False,,"complex(p(FPLX:""PPP2C""),p(FPLX:""PPP2R_A""),p(FPLX:""PPP2R_B""))",,PPP2R_B;PPP2R_A;PPP2C
9514,Complex,,10116.0,False,,"complex(p(RGD:""Traf3""),p(RGD:""Traf6""))",,Traf3;Traf6
9515,Complex,,9606.0,False,,"complex(p(HGNC:""ARHGEF2""),p(HGNC:""RHOA""))",,ARHGEF2;RHOA
9516,Complex,,9606.0,False,N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucose,"complex(a(CHEBI:""N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucose""),p(HGNC:""APP"",frag(""672_713"")))",,APP
9517,Complex,,,False,,"complex(p(HGNC:""NRXN2""),p(INTERPRO:""Neuroligin""))",,NRXN2;Neuroligin
9518,Complex,,9606.0,False,,"complex(p(HGNC:""FKBP6""),p(HGNC:""OSBP""))",,OSBP;FKBP6
